customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-05620,Female,1,Yes,Yes,32,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,76.01,2434.4,No
CUST-05621,Female,0,Yes,No,44,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,54.21,2386.46,No
CUST-05622,Female,0,No,Yes,43,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,118.81,5181.64,No
CUST-05623,Female,0,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),35.81,224.98,No
CUST-05624,Male,0,No,No,4,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,42.1,166.81,Yes
CUST-05625,Female,0,Yes,No,10,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),42.34,380.99,No
CUST-05626,Male,0,Yes,No,16,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,90.14,1451.87,Yes
CUST-05627,Female,0,Yes,No,53,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),88.28,4654.32,No
CUST-05628,Female,0,No,Yes,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),33.82,684.1,No
CUST-05629,Female,0,No,No,70,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),104.46,7295.64,No
CUST-05630,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),106.38,679.55,Yes
CUST-05631,Female,0,No,No,37,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,70.04,2635.74,No
CUST-05632,Male,1,No,No,52,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,56.32,2838.23,No
CUST-05633,Male,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,90.81,369.99,Yes
CUST-05634,Female,1,Yes,No,38,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,61.52,2323.58,Yes
CUST-05635,Male,0,Yes,No,5,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,82.92,444.38,Yes
CUST-05636,Male,0,Yes,No,57,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),64.52,3775.21,No
CUST-05637,Female,0,No,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),54.3,1763.33,No
CUST-05638,Female,0,Yes,No,63,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,31.67,1967.04,No
CUST-05639,Female,0,No,No,48,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,84.58,4049.87,No
CUST-05640,Male,1,No,No,23,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,74.62,1682.28,Yes
CUST-05641,Male,0,No,No,12,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),105.54,1298.1,Yes
CUST-05642,Female,0,No,No,12,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),120.36,1442.88,No
CUST-05643,Male,0,Yes,No,3,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Electronic check,52.68,124.84,No
CUST-05644,Male,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,47.23,993.12,Yes
CUST-05645,Male,0,Yes,Yes,53,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),95.38,4962.4,No
CUST-05646,Female,0,No,No,26,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),125.0,3277.89,No
CUST-05647,Male,0,No,Yes,11,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),44.56,461.5,Yes
CUST-05648,Male,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),59.02,438.44,No
CUST-05649,Male,0,Yes,No,32,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,59.59,1962.8,No
CUST-05650,Male,0,No,No,16,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),125.0,1986.84,Yes
CUST-05651,Male,0,No,No,53,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),60.62,3206.84,No
CUST-05652,Male,0,No,No,25,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),101.93,2508.73,Yes
CUST-05653,Female,1,Yes,No,10,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,65.26,644.76,No
CUST-05654,Female,1,No,No,20,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),110.96,2198.27,Yes
CUST-05655,Female,0,No,No,32,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),93.78,2997.15,No
CUST-05656,Female,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,91.66,311.31,Yes
CUST-05657,Male,0,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,67.53,695.34,Yes
CUST-05658,Male,0,No,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,42.79,2964.49,No
CUST-05659,Male,0,No,No,26,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,102.06,2581.2,No
CUST-05660,Male,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,89.58,4822.89,No
CUST-05661,Female,0,Yes,No,66,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),66.47,4389.59,No
CUST-05662,Female,1,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),66.44,621.15,No
CUST-05663,Male,0,No,Yes,50,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Electronic check,97.5,4923.66,No
CUST-05664,Female,1,Yes,No,60,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),30.25,1749.4,No
CUST-05665,Male,0,No,No,2,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Electronic check,57.73,127.94,No
CUST-05666,Female,0,Yes,No,23,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Credit card (automatic),84.1,2018.79,No
CUST-05667,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Electronic check,78.12,796.52,Yes
CUST-05668,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Mailed check,95.99,237.11,No
CUST-05669,Male,0,Yes,No,22,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,33.25,661.2,No
CUST-05670,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,73.79,1024.16,No
CUST-05671,Female,0,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.89,1947.45,No
CUST-05672,Male,0,No,Yes,18,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,107.59,1931.07,No
CUST-05673,Male,0,No,No,54,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),75.83,4059.86,No
CUST-05674,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Mailed check,52.91,158.08,No
CUST-05675,Female,0,No,No,45,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,46.62,2188.82,No
CUST-05676,Female,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,90.94,4543.49,No
CUST-05677,Male,0,No,Yes,11,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,69.44,745.27,Yes
CUST-05678,Female,0,No,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),86.75,2724.12,No
CUST-05679,Male,0,Yes,Yes,67,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,64.3,4300.35,No
CUST-05680,Female,1,Yes,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.25,951.0,No
CUST-05681,Female,0,Yes,Yes,59,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),125.0,7413.22,No
CUST-05682,Male,0,No,Yes,31,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),100.26,3040.67,No
CUST-05683,Female,0,Yes,No,18,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),97.06,1745.85,No
CUST-05684,Female,1,Yes,No,34,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,25.53,791.14,No
CUST-05685,Male,0,No,No,30,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,118.75,3483.92,No
CUST-05686,Female,0,Yes,No,71,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Mailed check,105.84,7499.65,No
CUST-05687,Male,0,No,Yes,31,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,125.0,3894.8,Yes
CUST-05688,Female,0,Yes,No,46,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,74.56,3462.03,No
CUST-05689,Male,1,Yes,No,43,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Electronic check,92.57,4003.28,No
CUST-05690,Female,0,Yes,Yes,27,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.69,2311.43,Yes
CUST-05691,Female,0,Yes,No,27,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),45.47,1241.45,No
CUST-05692,Male,0,No,No,61,No,No phone service,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,82.57,5017.09,No
CUST-05693,Male,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),92.01,1430.19,Yes
CUST-05694,Female,0,No,No,30,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),84.85,2505.59,No
CUST-05695,Male,1,No,Yes,49,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,67.68,3305.47,No
CUST-05696,Female,1,Yes,Yes,5,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),68.16,305.15,No
CUST-05697,Female,0,No,Yes,49,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,125.0,6199.63,No
CUST-05698,Male,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,59.89,3564.18,No
CUST-05699,Male,1,Yes,No,32,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,65.97,2023.31,No
CUST-05700,Female,0,No,No,42,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,104.85,4434.94,Yes
CUST-05701,Male,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Electronic check,94.14,3421.71,No
CUST-05702,Female,0,No,No,48,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.96,4033.87,No
CUST-05703,Female,0,Yes,Yes,4,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,67.31,269.87,Yes
CUST-05704,Female,0,No,No,45,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),51.48,2305.12,No
CUST-05705,Female,1,No,Yes,33,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,36.42,1188.35,Yes
CUST-05706,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),93.59,271.87,No
CUST-05707,Female,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,55.76,3235.06,No
CUST-05708,Female,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,81.24,882.23,No
CUST-05709,Male,0,No,No,43,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),86.66,3641.83,No
CUST-05710,Male,0,Yes,No,62,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Electronic check,114.32,7038.39,No
CUST-05711,Female,0,Yes,Yes,67,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,70.9,4757.51,No
CUST-05712,Male,1,Yes,No,46,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),93.19,4236.02,No
CUST-05713,Female,0,No,No,52,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,49.27,2520.88,No
CUST-05714,Male,0,No,Yes,43,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,89.82,3892.79,No
CUST-05715,Male,0,Yes,Yes,56,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),96.41,5321.36,No
CUST-05716,Female,0,No,No,71,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,105.02,7406.98,No
CUST-05717,Female,0,No,No,34,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),57.22,1970.56,No
CUST-05718,Male,1,Yes,No,30,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,108.08,3205.6,No
CUST-05719,Female,0,Yes,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,117.87,1525.91,Yes
CUST-05720,Female,0,No,Yes,71,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,71.11,4927.11,No
CUST-05721,Male,0,No,Yes,66,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),77.41,5150.4,No
CUST-05722,Female,0,Yes,No,51,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),96.27,4950.72,No
CUST-05723,Male,0,No,Yes,48,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,69.87,3351.0,No
CUST-05724,Male,0,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,65.48,929.62,No
CUST-05725,Female,0,No,No,66,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,66.1,4430.22,No
CUST-05726,Female,0,Yes,No,5,No,No phone service,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,77.42,487.54,No
CUST-05727,Male,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,65.19,3007.3,No
CUST-05728,Female,0,Yes,No,19,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),40.65,809.44,No
CUST-05729,Female,0,No,No,33,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,125.0,4130.09,Yes
CUST-05730,Female,0,Yes,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),88.87,603.81,No
CUST-05731,Male,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,38.78,446.16,No
CUST-05732,Female,0,Yes,No,28,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),37.34,1038.13,No
CUST-05733,Male,0,No,No,29,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),33.25,829.05,No
CUST-05734,Female,0,Yes,Yes,64,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),40.98,2621.91,No
CUST-05735,Male,0,Yes,No,44,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),32.39,1415.57,No
CUST-05736,Male,1,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),72.05,185.28,Yes
CUST-05737,Female,0,No,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,63.07,4325.15,No
CUST-05738,Male,0,Yes,No,44,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,32.22,1386.4,No
CUST-05739,Female,1,Yes,Yes,60,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,106.34,6388.9,No
CUST-05740,Female,0,No,No,67,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,29.67,1876.81,No
CUST-05741,Male,0,No,Yes,37,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),107.99,3948.07,No
CUST-05742,Male,1,No,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,41.42,523.67,No
CUST-05743,Male,0,Yes,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,100.73,3231.51,No
CUST-05744,Female,0,No,Yes,50,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,63.05,3108.51,No
CUST-05745,Female,0,No,Yes,3,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,62.92,220.75,No
CUST-05746,Female,1,No,Yes,69,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Credit card (automatic),119.89,8252.16,No
CUST-05747,Female,1,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.98,1050.29,No
CUST-05748,Female,1,No,Yes,48,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),104.85,5046.08,No
CUST-05749,Male,0,No,No,71,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),60.3,4223.25,No
CUST-05750,Female,0,Yes,No,63,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,59.98,3838.15,No
CUST-05751,Male,1,No,No,54,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),88.32,4798.14,Yes
CUST-05752,Female,0,No,No,22,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,85.99,1903.14,No
CUST-05753,Female,0,No,Yes,38,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),51.74,2010.26,No
CUST-05754,Female,0,Yes,No,37,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),71.84,2614.15,No
CUST-05755,Female,1,Yes,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,81.57,5149.04,No
CUST-05756,Female,0,No,No,3,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),36.94,75.46,No
CUST-05757,Female,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,93.13,218.98,No
CUST-05758,Male,1,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,92.29,775.93,Yes
CUST-05759,Male,1,No,No,69,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,93.54,6459.68,No
CUST-05760,Female,1,Yes,No,39,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,81.56,3229.46,No
CUST-05761,Female,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),76.45,3884.99,No
CUST-05762,Female,0,No,Yes,7,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Electronic check,63.6,503.25,No
CUST-05763,Female,0,No,Yes,1,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,88.93,60.68,Yes
CUST-05764,Female,0,Yes,No,47,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),118.75,5527.32,No
CUST-05765,Female,1,Yes,No,51,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,33.25,1707.13,No
CUST-05766,Male,0,Yes,No,31,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),54.82,1693.42,No
CUST-05767,Female,0,No,No,6,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,58.36,402.62,Yes
CUST-05768,Female,0,No,No,36,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),43.77,1537.21,No
CUST-05769,Female,0,No,No,47,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Mailed check,47.38,2269.65,No
CUST-05770,Male,1,No,No,16,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Electronic check,73.9,1184.98,No
CUST-05771,Female,0,Yes,No,22,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),121.26,2710.9,Yes
CUST-05772,Female,0,Yes,No,54,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),59.01,3150.25,No
CUST-05773,Female,0,No,No,16,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,121.2,1922.86,No
CUST-05774,Female,0,No,No,8,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,125.0,1002.48,Yes
